id_cliente;edad;ciudad;tipo_cliente;dias_registrado;compras_totales;compras_ultimos_90_dias;gasto_total_90_dias;promedio_compra;dias_desde_ultima_compra;frecuencia_compra_dias;regularidad_compra;porcentaje_descuentos_usados;usa_domicilio;reclamos;calificacion_promedio;abandono
1894;59;Quito;Minorista;1120;75;1;24.92;21.46;77;15;3.73;0.17;1;2;3.6;1
1895;41;Guayaquil;Mayorista;78;25;2;222.19;135.3;69;3;2.08;0.75;0;0;4.3;1
1896;41;Ambato;Minorista;1090;156;9;285.03;32.86;38;7;1.86;0.48;0;1;3.9;0
1897;60;Ambato;Minorista;1171;64;5;35.43;8.09;36;17;2.85;0.22;1;0;5.0;0
1898;54;Loja;Minorista;925;141;4;91.9;27.6;52;7;4.82;0.27;0;0;4.3;0
1899;58;Loja;Minorista;1477;145;10;380.63;31.83;18;10;0.92;0.81;0;0;4.3;0
1900;49;Manta;Minorista;1001;71;3;71.3;22.2;45;14;1.49;0.57;0;0;5.0;0
1901;50;Quito;Mayorista;1364;146;6;1062.71;161.05;32;9;0.78;0.72;0;0;4.4;0
1902;40;Loja;Minorista;1091;97;4;58.72;18.28;5;12;3.36;0.07;1;0;4.0;0
1903;45;Ambato;Minorista;285;55;6;171.65;24.04;66;5;1.79;0.48;1;1;3.5;0
1904;22;Guayaquil;Minorista;392;52;0;0.0;25.15;82;8;2.15;0.71;0;0;4.1;1
1905;55;Cuenca;Minorista;810;71;3;47.15;14.14;13;11;2.78;0.96;0;0;4.1;0
1906;29;Ambato;Minorista;1105;76;6;86.39;15.91;12;13;4.52;0.03;0;0;4.8;0
1907;32;Cuenca;Minorista;574;59;1;19.2;17.51;82;9;2.46;0.26;1;0;4.6;1
1908;30;Cuenca;Minorista;1170;95;5;131.41;28.82;22;12;1.93;0.24;0;1;4.0;0
1909;26;Quito;Minorista;903;103;2;49.98;30.93;74;9;1.01;0.12;0;0;4.9;1
1910;70;Guayaquil;Mayorista;1410;180;6;773.03;143.4;48;8;4.09;0.79;0;0;4.2;0
1911;59;Quito;Minorista;696;68;3;25.17;10.18;56;10;2.57;0.42;0;0;5.0;0
1912;53;Quito;Minorista;1268;89;2;31.66;15.01;75;14;5.25;0.68;0;0;4.8;1
1913;47;Ambato;Minorista;245;23;6;60.6;10.03;37;9;2.72;0.08;0;0;4.6;0
1914;64;Cuenca;Minorista;665;82;0;0.0;15.66;72;8;0.91;0.76;1;0;4.3;0
1915;51;Quito;Mayorista;1113;164;10;1750.51;158.09;31;7;1.53;0.39;0;1;3.9;0
1916;45;Cuenca;Minorista;1290;70;6;108.31;17.61;37;16;3.71;0.58;1;0;4.8;0
1917;56;Ambato;Minorista;465;22;6;178.27;34.22;10;16;3.7;0.77;1;0;5.0;0
1918;67;Ambato;Minorista;671;81;11;270.28;22.35;19;8;2.66;0.87;1;3;3.0;0
1919;23;Quito;Minorista;709;43;3;45.85;18.86;69;18;0.67;0.48;0;1;4.4;0
1920;59;Guayaquil;Minorista;1307;114;6;128.51;18.01;14;11;3.29;0.71;1;0;4.3;0
1921;53;Manta;Mayorista;713;102;3;218.68;64.26;43;7;2.93;0.9;0;2;2.2;0
1922;70;Quito;Minorista;1206;302;13;333.18;23.2;30;4;1.92;0.53;0;0;4.7;0
1923;58;Cuenca;Minorista;863;90;9;126.32;16.6;30;10;1.73;0.62;1;0;3.6;0
1924;66;Quito;Minorista;1334;218;10;116.21;11.31;25;6;1.92;0.32;1;0;4.3;0
1925;33;Cuenca;Minorista;785;57;0;0.0;26.23;63;13;4.18;0.92;1;0;4.1;1
1926;57;Loja;Minorista;631;36;6;119.32;22.18;38;14;1.95;0.86;0;1;3.5;0
1927;60;Manta;Minorista;771;95;11;154.04;17.13;4;8;1.17;0.59;0;0;4.9;0
1928;41;Cuenca;Minorista;1416;81;3;81.28;31.61;9;17;2.2;0.28;1;2;3.9;0
1929;64;Quito;Minorista;1267;62;6;55.68;10.01;19;19;3.14;0.32;1;2;3.7;0
1930;35;Ambato;Mayorista;248;29;8;518.3;70.71;40;7;2.66;0.41;0;1;4.3;0
1931;51;Manta;Mayorista;547;43;11;1316.79;145.79;7;10;0.9;0.66;1;0;4.6;0
1932;61;Guayaquil;Minorista;1274;123;4;38.1;10.33;79;11;2.41;0.6;1;0;4.7;0
1933;29;Ambato;Minorista;903;62;1;28.58;29.96;66;15;1.38;0.03;1;0;4.8;1
1934;60;Guayaquil;Minorista;745;39;0;0.0;21.57;40;15;1.21;0.51;0;0;4.0;1
1935;57;Quito;Minorista;729;32;4;75.56;17.17;83;20;0.13;0.68;0;0;4.6;0
1936;48;Guayaquil;Minorista;647;43;4;66.72;16.41;28;15;3.33;0.45;1;2;2.9;0
1937;18;Guayaquil;Minorista;1350;134;10;141.97;12.85;11;9;1.82;0.25;0;0;3.8;0
1938;63;Cuenca;Minorista;1423;137;2;20.47;8.55;40;10;1.73;0.16;0;0;5.0;1
1939;64;Loja;Mayorista;918;306;10;1449.52;122.25;60;3;2.5;0.02;1;0;4.6;0
1940;55;Cuenca;Minorista;892;63;3;51.32;14.29;61;17;1.8;0.92;1;0;5.0;0
1941;44;Quito;Minorista;1432;136;0;0.0;34.81;78;10;1.77;0.14;0;0;4.3;1
1942;64;Guayaquil;Minorista;1287;130;4;76.4;20.33;21;9;3.56;0.78;0;1;3.4;0
1943;67;Guayaquil;Minorista;767;58;0;0.0;8.05;85;16;3.5;0.03;1;1;4.1;1
1944;47;Cuenca;Minorista;71;6;6;158.14;32.78;31;15;3.78;0.41;1;0;4.4;0
1945;35;Quito;Minorista;327;26;4;40.48;8.94;52;12;2.87;0.41;0;0;5.0;0
1946;50;Quito;Minorista;1412;181;5;131.24;30.25;49;8;3.91;0.21;0;3;2.8;1
1947;24;Loja;Minorista;996;47;4;118.87;29.75;15;21;1.85;0.53;1;0;5.0;0
1948;37;Manta;Minorista;889;102;5;114.33;20.82;55;9;2.5;0.92;1;0;4.4;0
1949;23;Ambato;Minorista;1494;250;10;253.35;24.9;22;6;1.83;0.01;1;0;4.4;0
1950;43;Ambato;Minorista;1296;76;0;0.0;22.36;61;18;3.21;0.83;0;0;4.6;1
1951;46;Guayaquil;Minorista;905;34;4;46.76;11.75;10;23;3.07;0.48;1;1;3.9;0
1952;56;Guayaquil;Minorista;222;27;1;32.16;31.57;68;9;2.31;0.98;0;1;4.0;1
1953;48;Cuenca;Minorista;627;37;3;33.5;10.23;46;13;4.56;0.4;1;0;4.4;1
1954;48;Ambato;Minorista;166;25;0;0.0;8.87;60;7;1.37;0.29;0;0;4.5;1
1955;31;Quito;Mayorista;715;240;7;717.73;117.43;71;3;1.9;0.8;1;0;4.6;0
1956;42;Loja;Mayorista;961;84;5;510.78;120.19;62;10;3.08;0.07;1;0;4.8;0
1957;70;Guayaquil;Minorista;1054;130;0;0.0;30.45;85;8;2.95;0.86;0;0;4.7;0
1958;65;Ambato;Minorista;540;49;4;96.69;23.47;20;13;3.38;0.91;0;0;4.0;0
1959;28;Loja;Minorista;628;49;8;138.67;17.97;7;12;3.95;0.92;0;0;4.5;0
1960;33;Quito;Minorista;344;20;5;175.96;34.95;13;14;2.14;0.39;0;0;5.0;0
1961;34;Cuenca;Minorista;488;37;2;50.95;30.46;27;14;0.3;0.35;1;0;3.8;0
1962;32;Guayaquil;Minorista;464;16;2;42.49;19.09;33;22;3.87;0.14;1;0;4.4;0
1963;50;Guayaquil;Mayorista;758;82;4;561.32;135.34;24;9;2.55;0.03;1;0;4.1;0
1964;44;Guayaquil;Mayorista;897;303;4;282.85;86.15;75;3;1.78;0.82;0;0;5.0;0
1965;66;Quito;Minorista;835;111;7;59.87;9.72;40;7;2.51;0.63;1;0;3.9;0
1966;42;Manta;Minorista;1457;117;0;0.0;27.04;74;13;2.54;0.14;0;0;4.5;1
1967;41;Ambato;Mayorista;491;47;3;293.57;108.29;68;9;0.28;0.93;1;0;4.7;0
1968;46;Ambato;Minorista;1448;122;6;75.82;10.68;27;12;1.78;0.51;1;1;4.2;0
1969;46;Loja;Mayorista;1026;335;20;1630.05;87.58;27;3;3.22;0.85;1;1;4.8;0
1970;37;Cuenca;Minorista;227;21;4;126.18;30.78;50;16;2.19;0.03;0;0;4.8;0
1971;67;Cuenca;Minorista;608;40;3;45.45;14.69;12;16;2.03;0.92;0;0;5.0;0
1972;36;Quito;Minorista;1056;78;7;58.77;9.68;9;13;3.02;0.22;1;0;3.5;0
1973;28;Loja;Minorista;1390;97;0;0.0;16.71;79;15;2.17;0.97;1;0;5.0;0
1974;47;Quito;Minorista;1297;76;0;0.0;34.93;87;18;0.02;0.69;0;1;4.3;1
1975;48;Quito;Minorista;578;52;1;21.12;18.98;81;12;1.36;0.71;0;0;4.5;1
1976;69;Loja;Minorista;1198;128;5;173.25;31.52;61;9;3.76;0.72;0;1;4.4;0
1977;53;Loja;Minorista;1026;74;6;166.06;28.27;6;14;0.57;0.63;1;0;4.2;0
1978;48;Guayaquil;Minorista;994;83;1;13.47;16.73;83;12;1.76;0.36;1;2;3.9;1
1979;59;Guayaquil;Minorista;1016;72;0;0.0;32.16;78;13;2.16;0.65;0;1;3.8;1
1980;22;Cuenca;Mayorista;1169;164;4;393.93;98.72;67;7;1.29;0.48;0;0;4.3;0
1981;42;Manta;Minorista;1166;169;6;153.75;26.79;76;7;1.97;0.37;0;1;4.2;0
1982;23;Guayaquil;Mayorista;1270;92;0;0.0;157.3;40;14;2.18;0.12;0;0;4.2;1
1983;68;Ambato;Minorista;1208;122;9;201.27;23.91;22;9;3.56;0.16;0;0;5.0;0
1984;22;Guayaquil;Minorista;439;34;4;71.16;16.32;85;16;2.02;0.23;1;0;4.5;0
1985;63;Guayaquil;Mayorista;360;121;14;1362.43;101.28;51;3;2.52;0.19;1;0;4.9;0
1986;24;Cuenca;Minorista;245;9;4;131.69;29.08;21;13;1.77;0.69;1;0;4.8;0
1987;58;Loja;Minorista;266;35;11;304.79;30.99;12;9;2.61;0.6;0;1;4.2;0
1988;45;Manta;Minorista;1298;76;0;0.0;32.51;85;16;2.65;0.56;0;1;3.8;1
1989;27;Loja;Mayorista;768;60;1;111.85;111.7;40;13;1.07;0.76;0;0;5.0;1
1990;49;Guayaquil;Mayorista;1260;415;16;1592.92;113.8;44;3;2.14;0.75;0;0;4.0;0
1991;70;Guayaquil;Minorista;1357;93;3;45.4;15.57;16;14;1.75;0.18;1;0;4.4;0
1992;40;Loja;Minorista;553;47;5;64.37;13.76;63;12;5.21;0.54;1;0;4.6;1
1993;40;Guayaquil;Minorista;853;81;5;130.78;25.36;45;10;4.37;0.03;1;1;4.0;0
1994;23;Quito;Minorista;1318;77;8;110.95;15.37;2;15;3.29;0.81;0;0;3.9;0
1995;57;Quito;Minorista;646;71;5;61.83;15.24;14;10;2.27;0.88;0;1;3.5;0
1996;58;Loja;Minorista;842;63;0;0.0;27.14;88;14;2.22;0.95;0;0;4.4;1
1997;24;Quito;Mayorista;1155;388;27;2193.8;77.99;5;3;1.72;0.48;1;0;4.1;0
1998;39;Ambato;Minorista;1180;389;22;457.94;17.95;12;3;1.53;0.64;1;1;4.3;0
1999;21;Cuenca;Mayorista;367;67;2;220.2;93.07;85;5;0.75;0.41;1;0;4.2;1
2000;39;Guayaquil;Minorista;338;107;6;87.68;13.4;80;3;4.96;0.16;0;0;4.6;0
